id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2072184,"Spacious 3br duplex,parking,stroll to beach",7432661,Dorota,,Waverley,-33.8902,151.27423,Entire home/apt,557,2,100,2024-08-21,0.78,1,159,20,PID-STRA-14696
2077065,"Beach Views, Balcony, Garage, 3 Min Walk to Beach",10614585,Lisa,,Warringah,-33.783543,151.287643,Entire home/apt,327,4,100,2024-05-01,0.78,1,226,8,PID-STRA-14822-5
2079278,Beautiful penthouse apartment,10623677,Claire,,Woollahra,-33.87459,151.23797,Entire home/apt,540,90,0,,,1,365,0,
2079709,North Bondi Beach at the Ben Buckler Point,10625912,Lisa,,Waverley,-33.89367,151.28323,Entire home/apt,300,2,46,2024-02-24,0.42,1,69,4,PID-STRA-26222
2082555,Comfy unit in leafy Nth Shore,10638153,Victoria,,Willoughby,-33.7818,151.20197,Entire home/apt,130,90,12,2016-07-25,0.11,1,338,0,
2083539,Views of CBD/Anzac Bridge/Blue Mountains - 2BR Apt,10642428,Jerry,,Leichhardt,-33.88442,151.16778,Private room,96,3,44,2023-06-06,0.34,2,160,0,PID-STRA-11920
2099368,Beachfront - The Beach Shack,10707598,Janelle,,Pittwater,-33.66284,151.3233,Entire home/apt,295,3,219,2024-04-27,1.69,1,318,10,PID-STRA-5114
2105711,Beautifully relaxing 2 bedroom garden apartment,10734921,Fiona,,Manly,-33.7958,151.26435,Entire home/apt,145,180,10,2019-01-23,0.08,1,180,0,
2132102,Highly Recommended Bondi apartment,10244117,Lauren,,Waverley,-33.89072,151.27376,Entire home/apt,120,90,138,2024-01-03,1.08,9,97,1,PID-STRA-29871
2136456,Spacious ensuite in Dee Why beach suburb,10903442,Andrew,,Warringah,-33.75326,151.28665,Private room,75,4,117,2024-06-15,0.91,1,20,11,PID-STRA-8094
2160836,Sunny Bondi Beach pad,11026509,Edward,,Waverley,-33.88859,151.27103,Entire home/apt,163,2,205,2024-07-08,1.60,1,170,8,PID-STRA-16619
2167538,"Modern Sydney home near beach,shops",11059668,Sophie,,Waverley,-33.89582,151.24549,Entire home/apt,650,90,1,2015-04-01,0.01,1,365,0,
3946228,"Bright, top floor studio apartment with pool",1122857,Jill,,Woollahra,-33.8879508,151.24471,Entire home/apt,272,2,23,2024-08-30,1.29,1,240,19,PID-STRA-49188
3948647,Airy art deco in Potts Point Sydney,775624,Kathe,,Sydney,-33.86722,151.22582,Entire home/apt,145,22,139,2024-08-07,1.14,1,135,7,PID-STRA-16891-1
3962691,Spectacular Bondi beach & ocean view - modern pad,20536911,Ben,,Waverley,-33.89502,151.27157,Entire home/apt,200,5,75,2024-07-28,0.62,1,24,5,PID-STRA-15826
1456826,Tropical Hide-Away close to Manly,6827689,Martine,,Manly,-33.79453,151.27,Entire home/apt,500,15,11,2024-01-09,0.08,2,55,1,PID-STRA-5615
1469185,Refuge Cove On Pittwater With Views,7867935,Robyn,,Pittwater,-33.63594,151.3056,Entire home/apt,250,2,67,2024-08-18,0.50,1,207,3,PID-STRA-4479
1475698,"1min walk to train station, 12 min to Sydney City",7568774,Sooa,,Rockdale,-33.9297496,151.1539288,Entire home/apt,155,4,0,,,1,35,0,
1477506,Sydney Great Home @ Olympic Park,1526109,Andrew,,Auburn,-33.83676,151.05906,Private room,95,1,307,2024-09-01,2.29,1,299,59,PID-STRA-25875
1480417,Delightful studio opposite Sydney Uni,5900433,Daniel,,Sydney,-33.88308,151.19187,Entire home/apt,99,90,111,2020-03-26,0.83,1,95,0,PID-STRA-12887-2
1484181,Lapwing Luxury,7940457,Donna,,Penrith,-33.72748,150.69909,Entire home/apt,240,7,35,2024-05-22,0.27,9,165,4,Exempt
1484520,"Great Location, Close to everything",6864431,Tracy,,North Sydney,-33.83432,151.19104,Entire home/apt,195,7,67,2023-05-31,0.52,1,289,0,PID-STRA-9984
1500360,Manly Seaside Bliss fabulous ocean and beach views,8017672,Jenny,,Manly,-33.79629,151.28632,Entire home/apt,204,3,81,2024-08-13,0.71,1,173,17,PID-STRA-1115
1516013,Your Domain for Two  in Newtown,8094649,Coleen,,Sydney,-33.89185,151.1801,Entire home/apt,153,4,140,2024-07-25,1.09,3,240,25,PID-STRA-20444-2
1516150,large granny flat close to beach,8095513,Monika,,Randwick,-33.98099,151.2439,Entire home/apt,140,90,0,,,1,365,0,
1521151,Manly/Manly Vale: Peaceful Self-Contained Studio,2357811,Jill,,Warringah,-33.7849,151.27432,Entire home/apt,180,2,77,2024-07-14,0.72,1,7,23,PID-STRA-8240
1521258,Art Deco Beach Apt Bondi Beach,2494240,Gustavo,,Waverley,-33.89245,151.27283,Entire home/apt,100,7,88,2024-08-11,0.66,1,96,19,PID-STRA-15918
1521901,Bougainvilleas Bed and Breakfast,6827689,Martine,,Manly,-33.79453,151.27,Private room,160,2,47,2024-07-07,0.35,2,57,7,PID-STRA-5615
1548155,Charming home in great location.,8210210,Diana & Steve,,Mosman,-33.81847,151.23586,Entire home/apt,795,90,2,2016-01-03,0.02,2,365,0,
1548191,Luxury Ocean Front House Beached At Bungan,6676972,Luxury Holidays,,Pittwater,-33.6642,151.31895,Entire home/apt,3460,14,2,2018-01-07,0.02,1,363,0,PID-STRA-22661
1584102,Beachside Apartment Waterfront,4903605,Bernadette,,Randwick,-33.96818,151.2519,Entire home/apt,170,6,236,2024-08-06,1.88,1,27,18,PID-STRA-24657
1584760,Ultrachic executive beach apartment,6677867,Joanne,,Manly,-33.79653,151.28651,Entire home/apt,225,2,115,2024-09-01,0.88,1,214,34,PID-STRA-7636
1598045,"BEST LOCATION, GREAT APARTMENT!",1972133,Phillip,,Waverley,-33.88775,151.2842,Entire home/apt,339,90,0,,,11,365,0,PID-STRA-25781
1598143,BONDI BEACH PAD_BEST VALUE IN BEST BONDI LOCATION!,1972133,Phillip,,Waverley,-33.88785,151.28215,Entire home/apt,199,21,18,2024-08-20,0.13,11,359,7,PID-STRA-25781
1606341,THE BEACH PAD @ BONDI BEACH,8557626,Veronica,,Waverley,-33.88896,151.27746,Entire home/apt,999,364,393,2024-04-09,3.12,4,111,13,PID-STRA-34349
1623648,Private room with harbour views,6220032,Paul,,Waverley,-33.87557,151.2791,Private room,120,90,0,,,1,365,0,
1624855,"50 metres to beach, great seaside getaway!",8639927,Michelle  And Rob,,Warringah,-33.76832,151.29368,Entire home/apt,144,2,31,2024-08-31,1.67,3,251,19,PID-STRA-48639
1641560,Family Friendly 3 bedroom Bondi Beach House,8270548,Kendall,,Waverley,-33.88294,151.27331,Entire home/apt,543,7,3,2024-01-02,0.03,1,103,1,PID-STRA-40483
1664928,Private Apartment Oasis near King Street and Sydney Park,8819120,Mark,,Sydney,-33.90373,151.1834,Entire home/apt,183,4,307,2024-08-15,2.37,1,61,32,PID-STRA-11551
1668941,Cosy room in comfortable home,8210210,Diana & Steve,,Mosman,-33.81856,151.23623,Private room,98,90,12,2017-03-18,0.09,2,365,0,
1669063,Dulwich Hill Urban Retreat,2308825,Rohan,,Marrickville,-33.90762,151.13515,Private room,182,90,2,2017-08-16,0.02,1,365,0,
1678160,THE COBBLES Independent Apartment in Heritage Home,1801684,Anne,,North Sydney,-33.83846,151.22445,Entire home/apt,145,4,99,2024-06-02,0.74,1,34,6,PID-STRA-5607
1685109,Trendy Terrace Home in Surry Hills,8908921,Dan,,Sydney,-33.88254,151.21094,Entire home/apt,274,3,135,2024-08-15,1.02,1,107,26,PID-STRA-57261
1693472,"5-8 Beds, Beachside Freshwater Oasis",8945737,Karen,,Warringah,-33.77413,151.28838,Entire home/apt,,90,40,2024-02-11,0.46,2,255,3,PID-STRA-17342
1704477,"Comfort @ Kareela, Sutherland Shire",8998185,Sue & David,,Sutherland Shire,-34.02207,151.08327,Entire home/apt,105,2,202,2024-08-25,1.54,1,67,25,PID-STRA-8597
1714235,"Sandstone Cottage, Great Mackerel Beach",9041452,Richard & Claudia,,Pittwater,-33.59335,151.30213,Entire home/apt,950,2,154,2024-07-21,1.19,1,335,17,PID-STRA-16473
1725625,"Bright, artistic modern designer home in Annandale",7295333,Jayne,,Leichhardt,-33.8828,151.17378,Entire home/apt,315,84,62,2023-11-25,0.48,1,261,2,PID-STRA-5410
1747259,Paradise Found. Beachfront home on Paradise Beach,9195390,Naomi,,Pittwater,-33.62505,151.31836,Entire home/apt,548,2,49,2024-01-05,0.38,1,355,3,PID-STRA-10303
1759408,Avalon Haven,6489984,Barry,,Pittwater,-33.6389,151.32366,Entire home/apt,,90,0,,,1,365,0,PID-STRA-5709
1763514,Two Lovely Fully Furnished Rooms Available,9269438,Joy,,Randwick,-33.93304,151.2569,Entire home/apt,136,180,80,2020-01-04,0.60,1,175,0,
1764733,Beach House Sanctuary,1449119,Zoe,,Pittwater,-33.61732,151.33208,Entire home/apt,590,7,31,2023-01-03,0.24,1,354,0,PID-STRA-10067
1769186,A Unique Potts Point Hideaway,2430835,Chris,,Sydney,-33.87225,151.22575,Entire home/apt,199,5,107,2024-06-18,0.81,1,207,16,PID-STRA-10324
1770560,Perfect Beach home with everything,9300729,Jacki,,Warringah,-33.76212,151.29865,Entire home/apt,1500,7,31,2024-01-11,0.33,1,162,1,PID-STRA-7085
1774193,Elms in the heart of Newtown,8094649,Coleen,,Sydney,-33.89278,151.18002,Entire home/apt,250,4,63,2024-04-03,0.51,3,250,1,PID-STRA-25853
1808700,Luxe Opera and Harbour Bridge Views - Best in Syd,8939894,James,,North Sydney,-33.85165,151.21751,Entire home/apt,465,2,780,2024-09-01,5.92,1,288,73,PID-STRA-7302
1816009,Spacious 2 bdr panoramic city views,9430512,Loryn,,Randwick,-33.94006,151.23441,Entire home/apt,148,90,0,,,1,280,0,
1837068,Relaxing Holidays on Balmoral Beach,7813800,Alasdair,,Mosman,-33.82855,151.25232,Entire home/apt,450,7,96,2024-02-02,0.74,1,114,1,PID-STRA-12530
1852715,Quiet Oasis in Darlinghurst,9182280,Jo,,Sydney,-33.877281,151.224197,Entire home/apt,290,5,310,2024-08-18,2.36,3,92,41,PID-STRA-13264-4
1857470,Manly: 1860's Sandstone oasis,516506,Kim,,Manly,-33.79418,151.27555,Entire home/apt,329,90,20,2021-04-05,0.15,1,67,0,
1866006,Sydney Darling Harbour & Chinatown,9359294,LTS.Travel,,Sydney,-33.87698,151.20171,Entire home/apt,179,3,279,2024-08-23,2.12,1,288,8,Exempt
1869390,Stunning North Aspect Family Home!,9744028,Shara,,Sutherland Shire,-34.05958,151.12776,Entire home/apt,1000,2,42,2024-04-15,0.32,1,342,5,PID-STRA-56071
1869653,Gorgeous Rozelle Studio Apartment,2198824,Skye,,Leichhardt,-33.86746,151.17117,Entire home/apt,216,4,35,2024-03-26,0.27,2,298,7,PID-STRA-13935
1877472,The Hideaway -  Guesthouse 5 minutes walk to Beach,9778258,Gemma,,Pittwater,-33.68909,151.30452,Entire home/apt,129,1,390,2024-08-26,2.98,1,117,48,PID-STRA-16777
1886610,BRONTE Garden Apt  - FABULOUS UNIQUE DESIGNER APT,3699017,Yolande,,Waverley,-33.9059,151.25761,Entire home/apt,234,2,452,2024-08-28,3.45,1,257,51,PID-STRA-9014-1
1903284,"Central location a Vibrant Area, Walk to CBD",3809995,Charlotte,,Sydney,-33.87144,151.22306,Entire home/apt,189,2,445,2024-08-21,3.43,3,206,35,PID-STRA-14807
1907162,A beach break AND a lake!,9898323,Teri,,Warringah,-33.72063,151.29623,Entire home/apt,371,90,4,2019-01-06,0.03,1,364,0,
1910165,Walk to Newport Beach from a Warm Studio,9912170,Megan,,Pittwater,-33.66061,151.32214,Entire home/apt,180,2,190,2024-08-11,1.45,2,90,19,PID-STRA-3130
1921224,Private oasis in prime area of Manly,9958007,Julia,,Manly,-33.78974,151.28122,Entire home/apt,1114,7,2,2015-10-19,0.02,1,328,0,PID-STRA-66436
1926003,Light filled terrace with 2 desk areas,29255140,Zawadi,,Sydney,-33.885448,151.212143,Entire home/apt,,4,20,2023-12-26,0.15,1,0,1,PID-STRA-6217
1927075,"Light, Spacious Family Friendly Bondi Beach House",2725108,Annabelle And Ben,,Waverley,-33.8896598815918,151.26869201660156,Entire home/apt,800,5,16,2024-04-18,0.12,1,26,2,PID-STRA-1989
1937096,HUGE 1 BED HARBOUR VIEW APARTMENT,5696989,La,,Waverley,-33.89175,151.24497,Entire home/apt,243,90,37,2018-04-20,0.28,1,248,0,
1940766,"Poolside Writer's Retreat, Oatley",10038276,Rosemary,,Hurstville,-33.98697,151.07455,Entire home/apt,120,2,17,2024-08-09,0.24,1,82,5,PID-STRA-58402
1941785,Cronulla Beach House,9674919,Loretta,,Sutherland Shire,-34.06333,151.15172,Entire home/apt,2000,14,8,2019-04-01,0.09,1,263,0,PID-STRA-38234
1957332,Modern Terrace House,10117221,Tony,,Sydney,-33.90001,151.18946,Private room,133,2,88,2024-03-02,0.67,1,2,8,PID-STRA-12042
1961902,Jet Flamingo: Rockstar Villa,10137646,Jet,,Waverley,-33.88898,151.27266,Entire home/apt,1634,1,157,2024-07-09,1.24,4,262,29,Exempt
1963395,Sydney Burwood Top Floor Apartment,10144294,Mandy,,Burwood,-33.87819,151.10297,Entire home/apt,113,90,209,2020-10-07,1.63,5,287,0,
1967288,Gladesville By The Water,9846375,Angela,,Ryde,-33.83911,151.12537,Entire home/apt,215,1,345,2024-09-01,2.65,1,281,36,Exempt
1968430,Nth Bondi 2BD Serene & Child friendly + Pool,7471543,Larnce,,Waverley,-33.88473,151.28011,Entire home/apt,399,14,24,2024-02-24,0.36,1,190,3,PID-STRA-1699-2
1973045,"Urban Oasis close to the airport, trains & city.",9901656,Sue,,Sydney,-33.89941,151.18752,Private room,106,1,125,2024-08-25,1.05,2,104,55,PID-STRA-9699
1979812,The Beach Retreat,10217099,Jeremy,,Randwick,-33.92416,151.25359,Entire home/apt,277,1,308,2024-09-01,2.35,5,139,62,PID-STRA-38713
1979927,Coogee Beachside Retreat,10217099,Jeremy,,Randwick,-33.92112,151.25662,Entire home/apt,259,1,296,2024-09-01,2.36,5,199,88,PID-STRA-47016
1979960,Stately Darlinghurst Terrace,10217099,Jeremy,,Sydney,-33.87688,151.2171,Entire home/apt,394,1,332,2024-09-01,2.56,5,118,59,PID-STRA-38710
1989968,Spacious comfortable 2 bedroom. Handy location.,10262340,Jacquie,,Randwick,-33.90936,151.23764,Entire home/apt,230,3,53,2024-06-08,0.41,1,10,6,PID-STRA-9261-1
1991467,Relaxed Beachside Living,8252013,Eloise,,Warringah,-33.77813,151.28214,Entire home/apt,250,90,8,2020-01-07,0.07,1,365,0,
1996254,Bondi Beach Hideaway,5567847,Nicole,,Waverley,-33.88617,151.27649,Entire home/apt,450,5,62,2022-10-01,0.48,1,93,0,PID-STRA-66178
2008918,Avalon Horizons — Studio Apt w/Pool & Ocean Views,10338830,Jack & Diane,,Pittwater,-33.64487,151.32039,Entire home/apt,265,3,62,2024-08-25,0.48,1,166,3,PID-STRA-1754
2012777,New Townhouse Inner Sydney Earlwood,10355323,Marie,,Canterbury,-33.91838,151.11716,Entire home/apt,287,2,70,2024-08-12,0.55,1,135,9,PID-STRA-57151
2033151,Beautifully Renovated Paddington Apartment,5727462,Julia,,Woollahra,-33.88301,151.22785,Entire home/apt,183,2,110,2024-08-30,0.85,1,8,46,PID-STRA-29115
2047261,"Waterfront Bayview, 2bedrm+Parking",10113957,Gloria,,North Sydney,-33.84725,151.20974,Entire home/apt,,180,99,2017-01-02,0.76,1,235,0,
2047577,Interior Designed Beach House,10462380,Frankie,,Randwick,-33.94056,151.26037,Entire home/apt,1450,7,1,2021-01-11,0.02,1,156,0,PID-STRA-65478
2053171,"Bondi/Tamarama, Amazing Ocean Views",10519939,Nicole,,Waverley,-33.89863,151.27028,Entire home/apt,257,90,11,2019-02-12,0.08,1,196,0,
2058631,Camperdown Parkside Studio,10540179,A,,Marrickville,-33.88973,151.17119,Entire home/apt,131,3,288,2024-03-07,2.22,4,4,12,PID-STRA-7103
2062003,Inner West Sydney Townhouse,5751656,Gwen,,Leichhardt,-33.8626,151.16442,Entire home/apt,173,3,115,2024-08-13,0.90,1,98,10,PID-STRA-3641-3
2846817,"Erko Terrace, 2 Bedroom  inner city",2351917,James,,Sydney,-33.90116,151.18701,Entire home/apt,230,7,84,2024-03-22,0.67,2,63,17,PID-STRA-8349
2858754,Modern 3 Bedroom House with Amazing Views,14616637,Ariane,,North Sydney,-33.83505,151.2155,Entire home/apt,600,90,3,2022-04-18,0.02,1,365,0,PID-STRA-27002
2883064,4 bedroom house - 10 mins to Manly.,3254806,Louis,,Manly,-33.79072,151.23914,Entire home/apt,1500,7,4,2023-12-31,0.06,1,347,1,PID-STRA-15795
2890011,The Beautiful Bungalow,4358703,Galina,,Marrickville,-33.91407,151.15411,Entire home/apt,133,3,255,2024-08-25,2.04,3,101,35,PID-STRA-19203-1
2899408,Spacious Modern Home close to Manly,6280726,Deborah,,Warringah,-33.77955,151.2597,Entire home/apt,599,90,8,2018-01-06,0.07,1,365,0,
2908693,"Your Home Greenwich,Telwalla",14859722,Rob,,Lane Cove,-33.83036,151.18837,Entire home/apt,,3,115,2024-05-01,0.92,2,6,9,PID-STRA-10874
2920284,Stroll to Manly Beach from a Stylish Period Home,11776109,Denise,,Manly,-33.79642,151.27611,Entire home/apt,420,7,18,2024-08-31,0.15,1,57,8,PID-STRA-11187
2920687,"Holiday Cottage Near Coogee Beach, Hospitals, UNSW",14727156,Nancy,,Randwick,-33.91737,151.24656,Entire home/apt,223,5,159,2024-07-05,1.27,2,144,20,PID-STRA-10171-2
2937696,Greenwich 'Telwalla' Apartment 2,14859722,Rob,,Lane Cove,-33.83036,151.18837,Entire home/apt,185,3,60,2024-06-24,0.48,2,33,6,PID-STRA-10874
2943652,"Quiet and private 5 minutes walk rail, shops",12243966,Margaret,,Ku-Ring-Gai,-33.77057,151.16764,Entire home/apt,142,5,290,2024-08-11,2.31,1,148,27,Exempt
2950400,Mosman Studio,15061497,Wayne,,Mosman,-33.84036,151.23257,Entire home/apt,145,6,80,2024-04-29,0.67,2,140,11,PID-STRA-4848-2
2952191,Luxury Studio,15061497,Wayne,,Mosman,-33.840317,151.233627,Entire home/apt,,90,64,2023-11-06,0.54,2,63,3,PID-STRA-4854-2
3978880,Alkira House ~Freshwater Beach. 5 mins to Manly 🏖,20599174,Amber,,Warringah,-33.772062007829284,151.2851508984523,Entire home/apt,650,5,2,2018-10-15,0.03,5,235,0,PID-STRA-6554
3988362,"The Sanctuary, Private Garden Apartment at Bondi Beach",18423808,Mal & Sim,,Waverley,-33.89276,151.27064,Entire home/apt,256,5,327,2024-08-29,2.70,1,217,43,PID-STRA-353
3989395,▀▄▀▄▀▄▀ ★ SYDNEY CBD PAD ★ ▀▄▀▄▀▄▀,18495707,Coco,,Sydney,-33.87008,151.20378,Entire home/apt,187,1,614,2024-09-04,5.11,1,152,61,PID-STRA-12710
3994417,George's Luxury Studios - Hyde Park,20707547,George,,Sydney,-33.87557,151.21113,Entire home/apt,,3,275,2023-05-06,2.27,3,0,0,Exempt
4008182,The Copper House,10217099,Jeremy,,Randwick,-33.91357,151.25519,Entire home/apt,234,1,289,2024-08-31,2.70,5,226,18,PID-STRA-35011
4025310,Bundeena waterfront secluded beach,20869078,Claire,,Sutherland Shire,-34.0832,151.15632,Entire home/apt,625,2,200,2024-06-10,1.66,1,128,7,PID-STRA-8732
4033572,Room with a view,17802336,Susan,,North Sydney,-33.838,151.21717,Private room,120,90,4,2016-01-02,0.03,1,365,0,
4034847,Stylish modern house with sunny garden: Super Host,12300880,Debbie And Ross,,Pittwater,-33.69035,151.30319,Entire home/apt,140,3,136,2024-05-09,1.15,1,167,9,PID-STRA-7413
4061343,The Elysium by Contemporary Hotels,3046924,Contemporary Hotels,,Pittwater,-33.60659,151.33184,Entire home/apt,1174,1,13,2023-03-19,0.14,65,348,0,PID-STRA-22703
4076976,Private Luxury Apartment Sitting atop Pittwater,21146016,Evelyn,,Pittwater,-33.62646,151.3169,Entire home/apt,347,2,357,2024-08-18,2.96,1,298,42,PID-STRA-1747
4078418,Harbour Hideaway by the waters edge and near Manly,21155190,David,,Manly,-33.79795,151.26581,Entire home/apt,180,2,238,2024-08-25,2.02,1,107,35,PID-STRA-4134
4083094,Leafy Retreat in Curl Curl with Pool,3386393,Brad,,Warringah,-33.76168513398629,151.2956805815789,Entire home/apt,150,2,17,2024-08-26,2.32,1,123,17,PID-STRA-61958
4085526,Harbourside apartment with spectactular views,20629261,Peter & Roland,,Woollahra,-33.87389,151.24643,Entire home/apt,185,30,75,2024-04-30,0.62,1,175,10,PID-STRA-47975
4106027,"Sydney Darling Harbour. 2 Bed, Fantastic Location",21301747,Karen,,Sydney,-33.87119354060643,151.19894763933607,Entire home/apt,500,90,83,2019-04-15,0.75,2,304,0,
4112679,Balmoral Sunny Views,6220893,Olivia,,Mosman,-33.82114,151.25014,Entire home/apt,480,91,4,2018-12-10,0.03,7,91,0,
4114764,"Pied a Terre, Potts Pt, 2km to CBD, 1km to Harbour",6251301,Karla,,Sydney,-33.87408,151.22425,Entire home/apt,120,3,124,2024-08-09,1.03,2,196,11,PID-STRA-63823
4145041,Hyde Park Plaza Apartment,20707547,George,,Sydney,-33.87738,151.21124,Entire home/apt,,3,164,2023-04-30,1.37,3,0,0,Exempt
4164487,Oh this one's lovely...,21614111,Duncan,,Leichhardt,-33.86763,151.17105,Private room,99,13,123,2024-08-24,1.02,1,294,9,PID-STRA-2470-1
4167238,BEACH FRONT apartment w VIEWS-CLOSE TO BONDI/CITY,1972133,Phillip,,Woollahra,-33.86741,151.27077,Entire home/apt,330,21,7,2022-12-06,0.06,11,106,0,PID-STRA-25792
4174023,Family home close to Coogee Beach,8923272,Emma,,Randwick,-33.92473,151.24592,Entire home/apt,350,90,1,2015-04-16,0.01,1,208,0,
4185909,Sydney at your doorstep!,4945327,Stephanie And Julie,,Sydney,-33.88308,151.19756,Entire home/apt,206,3,349,2024-08-26,2.89,1,7,29,PID-STRA-36170
4186298,Hyde Park Plaza Studio Apartments,20707547,George,,Sydney,-33.87773,151.21172,Entire home/apt,,3,198,2023-05-01,1.65,3,0,0,Exempt
4188997,Artistic home stones throw from Mackenzies bay,2051573,Daniel Eric,,Waverley,-33.89879,151.27209,Entire home/apt,300,2,42,2019-11-16,0.36,1,30,0,PID-STRA-68762
4194710,Bronte Beach 2Bedroom Sydney's Best Suburb,10469992,Christina,,Waverley,-33.90579,151.26323,Entire home/apt,154,5,192,2024-08-07,1.60,6,304,23,PID-STRA-47050
4199110,Beautiful apartment in sort after Suburb,21785343,Leona,,Randwick,-33.92049706244674,151.23907591875349,Private room,140,90,85,2024-03-31,0.71,1,272,1,PID-STRA-21708
4200468,Resort Living,21793419,Janet,,Randwick,-33.92789,151.24884,Entire home/apt,1000,7,5,2024-01-01,0.15,2,61,1,PID-STRA-29607
4207786,Avalon Murlin Apt. Private Room,21833330,Lucy And Murray,,Pittwater,-33.63856,151.32933,Private room,97,90,20,2018-03-03,0.17,2,161,0,PID-STRA-10494
4218338,Manly Beach Breeze,21893940,Mirsad,,Manly,-33.79527,151.2859,Entire home/apt,,3,164,2024-05-30,1.41,1,4,21,PID-STRA-7169-2
4221170,Panoramic Water Views in Treetop Luxury,676063,Helen,,Pittwater,-33.63265,151.31644,Entire home/apt,850,7,5,2023-12-28,0.05,2,325,2,PID-STRA-16212
